A, 6251, 55245
A, 5389, 54870
A, 6666, 54030
A, 2575, 54211
A, 4749, 55593
A, 2996, 55489
A, 3594, 53609
A, 5764, 53896
A, 5192, 52602
A, 0, 54499
A, 7700, 54988
A, 5770, 53331
A, 4235, 54556
A, 4731, 54238
A, 4877, 55291
A, 4023, 57278
A, 3874, 55784
A, 5255, 52393
A, 6228, 55206
A, 5618, 54536
A, 2659, 55959
A, 4084, 54843
A, 4524, 56226
A, 4061, 54024
A, 3597, 52748
A, 6267, 57098
A, 3944, 55580
A, 2596, 56386
A, 6210, 54578
A, 4785, 54895
A, 5536, 54428
A, 5945, 52615
A, 4028, 55483
A, 4222, 57392
A, 5088, 53006
A, 5378, 55302
A, 6635, 57985
A, 6044, 55199
A, 3305, 55031
A, 5133, 53898
A, 4636, 57162
A, 5065, 57069
A, 4260, 54579
A, 4761, 54969
A, 4711, 53314
A, 6752, 54903
A, 6702, 54483
A, 4405, 54784
A, 7579, 54208
A, 3600, 53791
A, 10256, 60907
A, 8676, 57719
A, 9383, 61340
A, 10156, 60841
A, 8627, 63762
A, 12376, 62842
A, 12048, 59831
A, 10279, 57681
A, 11465, 61289
A, 9589, 60754
A, 8002, 60609
A, 10364, 61512
A, 12948, 60162
A, 12277, 61976
A, 8576, 60303
A, 12546, 60499
A, 7951, 59432
A, 9986, 60034
A, 10939, 58346
A, 9893, 59586
A, 12095, 64166
A, 6646, 63005
A, 11091, 61195
A, 10950, 57600
A, 10930, 60322
A, 11468, 61950
A, 8554, 60761
A, 10663, 59125
A, 9431, 62300
A, 9966, 59064
A, 6693, 60430
A, 12090, 59869
A, 10936, 61184
A, 12124, 60279
A, 11187, 58843
A, 8710, 58937
A, 10102, 60364
A, 10616, 60683
A, 11579, 58617
A, 8521, 59545
A, 12110, 59455
A, 9117, 60001
A, 14665, 60436
A, 8431, 61105
A, 11971, 59851
A, 12613, 59379
A, 10372, 57097
A, 11306, 60035
A, 10198, 58488
A, 11721, 61075
A, 10690, 61867
A, 11511, 62215
A, 8638, 60548
A, 9347, 61512
A, 8446, 60600
A, 10530, 56564
A, 10726, 60737
A, 10334, 60937
A, 11226, 57861
A, 10802, 56031
A, 12622, 58547
A, 10938, 62519
A, 11210, 58343
A, 13252, 62021
A, 12559, 59819
A, 8908, 59029
A, 12930, 62857
A, 10570, 63000
A, 8778, 63637
A, 13836, 60414
A, 8240, 60831
A, 10210, 58723
A, 12347, 61746
A, 10963, 57947
A, 10824, 61369
A, 9766, 58973
A, 9432, 61396
A, 11631, 59714
A, 10722, 61544
A, 11103, 60003
A, 12424, 58655
A, 11681, 59832
A, 13039, 61888
A, 9932, 59316
A, 11412, 64537
A, 10853, 62937
A, 9972, 60044
A, 11616, 60575
A, 10434, 61086
A, 10993, 59910
A, 9534, 61767
A, 12150, 59180
A, 9933, 59269
A, 13206, 62465
A, 7821, 61712
A, 10844, 63287
A, 13096, 62112
A, 12171, 61128
A, 13063, 59700
A, 10031, 61025
A, 12335, 58115
A, 11878, 60429
A, 10390, 61299
A, 10336, 60916
A, 8238, 58683
A, 13779, 60968
A, 13348, 60275
A, 11955, 59006
A, 8673, 62255
A, 12822, 62138
A, 8471, 61739
A, 9954, 60705
A, 11436, 59452
A, 12430, 62195
A, 10457, 61257
A, 9639, 62038
A, 11068, 58255
A, 9730, 63026
A, 9817, 60728
A, 8339, 61080
A, 10669, 61473
A, 10438, 63245
A, 9520, 60139
A, 8957, 61191
A, 11134, 60627
A, 12965, 61972
A, 9210, 59309
A, 9829, 61696
A, 10746, 62172
A, 10595, 61783
A, 8280, 57997
A, 7644, 61816
A, 11776, 61448
A, 13598, 63186
A, 9058, 60416
A, 10200, 62166
A, 10536, 62434
A, 11719, 61142
A, 9996, 61355
A, 11775, 61142
A, 9033, 63414
A, 9287, 62954
A, 9049, 59370
A, 10457, 58942
A, 9647, 59886
A, 8754, 61242
A, 11165, 59822
A, 8828, 59102
A, 8879, 59244
A, 10002, 61399
